Fecha_publicación;CCAA;Pfizer;Moderna;AstraZeneca;Janssen;Personas_pauta_completa
04/05/2021;Canarias;486690;62500;244500;12500;181456
04/05/2021;Cantabria;198465;25500;65400;3300;73278
04/05/2021;Castilla y Leon;982515;128400;269100;13800;355998
04/05/2021;Castilla La Mancha;619965;81200;228800;11700;227099
04/05/2021;Cataluña;2160440;285700;874100;44700;842090
04/05/2021;C Valenciana;1323460;174300;568100;29000;517502
04/05/2021;Extremadura;362195;46000;119400;6100;147161
04/05/2021;Galicia;1010995;129800;303700;15550;390209
04/05/2021;La Rioja;104195;13200;35700;1900;36366
04/05/2021;Madrid;1765455;232200;762000;38900;601333
04/05/2021;Murcia;379805;47900;169800;8650;124621
04/05/2021;Navarra;197295;25900;74300;3850;78814
04/05/2021;País Vasco;714690;93000;249500;12750;257528
04/05/2021;Ceuta;14850;2000;10000;450;6884
04/05/2021;Melilla;13680;1900;10000;450;6376
04/05/2021;Fuerzas Armadas;21840;0;66100;0;9265
04/05/2021;España;13647075;1776000;5397000;272400;5202297
05/05/2021;Andalucía;2185650;282000;951000;48650;948493
05/05/2021;Aragón;444915;58700;149400;7600;164503
05/05/2021;Asturias;419765;53800;114600;5850;178585
05/05/2021;Baleares;240210;32000;131500;6700;102134
05/05/2021;Canarias;486690;62500;244500;12500;193483
05/05/2021;Cantabria;198465;25500;65400;3300;77115
05/05/2021;Castilla y Leon;982515;128400;269100;13800;368204
05/05/2021;Castilla La Mancha;619965;81200;228800;11700;233119
05/05/2021;Cataluña;2160440;285700;874100;44700;875816
05/05/2021;C Valenciana;1323460;174300;568100;29000;541465
05/05/2021;Extremadura;362195;46000;119400;6100;153080
05/05/2021;Galicia;1010995;129800;303700;15550;392839
05/05/2021;La Rioja;104195;13200;35700;1900;38673
05/05/2021;Madrid;1765455;232200;762000;38900;627866
05/05/2021;Murcia;379805;47900;169800;8650;127625
05/05/2021;Navarra;197295;25900;74300;3850;81678
05/05/2021;País Vasco;714690;93000;249500;12750;266384
05/05/2021;Ceuta;14850;2000;10000;450;7405
05/05/2021;Melilla;13680;1900;10000;450;6571
05/05/2021;Fuerzas Armadas;21840;0;66100;0;9277
05/05/2021;España;13647075;1776000;5397000;272400;5394315
06/05/2021;Andalucía;2185650;282000;951000;48650;990328
06/05/2021;Aragón;444915;58700;149400;7600;181357
06/05/2021;Asturias;419765;53800;114600;5850;182899
06/05/2021;Baleares;240210;32000;131500;6700;106446
06/05/2021;Canarias;486690;62500;244500;12500;204189
06/05/2021;Cantabria;198465;25500;65400;3300;80522
06/05/2021;Castilla y Leon;982515;128400;269100;13800;386520
06/05/2021;Castilla La Mancha;619965;81200;228800;11700;246196
06/05/2021;Cataluña;2160440;285700;874100;44700;929062
06/05/2021;C Valenciana;1323460;174300;568100;29000;573882
06/05/2021;Extremadura;362195;46000;119400;6100;160400
06/05/2021;Galicia;1010995;129800;303700;15550;436571
06/05/2021;La Rioja;104195;13200;35700;1900;40052
06/05/2021;Madrid;1765455;232200;762000;38900;661812
06/05/2021;Murcia;379805;47900;169800;8650;130579
06/05/2021;Navarra;197295;25900;74300;3850;83911
06/05/2021;País Vasco;714690;93000;249500;12750;278413
06/05/2021;Ceuta;14850;2000;10000;450;7705
06/05/2021;Melilla;13680;1900;10000;450;6593
06/05/2021;Fuerzas Armadas;21840;0;66100;0;9390
06/05/2021;España;13647075;1776000;5397000;272400;5696827
07/05/2021;Andalucía;2185650;282000;951000;48650;1029757
07/05/2021;Aragón;444915;58700;149400;7600;197199
07/05/2021;Asturias;419765;53800;114600;5850;187271
07/05/2021;Baleares;248400;32000;131500;6700;110928
07/05/2021;Canarias;486690;62500;244500;12500;214316
07/05/2021;Cantabria;198465;25500;65400;3300;83985
07/05/2021;Castilla y Leon;982515;128400;269100;13800;412088
07/05/2021;Castilla La Mancha;619965;81200;228800;11700;260179
07/05/2021;Cataluña;2160440;285700;874100;44700;978279
07/05/2021;C Valenciana;1323460;174300;568100;29000;607863
07/05/2021;Extremadura;362195;46000;119400;6100;167167
07/05/2021;Galicia;1010995;129800;303700;15550;439283
07/05/2021;La Rioja;104195;13200;35700;1900;41874
07/05/2021;Madrid;1765455;232200;762000;38900;692562
07/05/2021;Murcia;379805;47900;169800;8650;136209
07/05/2021;Navarra;197295;25900;74300;3850;86079
07/05/2021;País Vasco;714690;93000;249500;12750;287261
07/05/2021;Ceuta;14850;2000;10000;450;7978
07/05/2021;Melilla;13680;1900;10000;450;6766
07/05/2021;Fuerzas Armadas;21840;0;66100;0;9407
07/05/2021;España;13655265;1776000;5397000;272400;5956451
10/05/2021;Andalucía;2185650;282000;951000;48650;1069259
10/05/2021;Aragón;444915;58700;149400;7600;205240
10/05/2021;Asturias;419765;53800;114600;5850;195898
10/05/2021;Baleares;248400;32000;131500;6700;117798
10/05/2021;Canarias;486690;62500;244500;12500;225694
10/05/2021;Cantabria;198465;25500;65400;3300;88184
10/05/2021;Castilla y Leon;982515;128400;269100;13800;429862
10/05/2021;Castilla La Mancha;619965;81200;228800;11700;270755
10/05/2021;Cataluña;2160440;285700;874100;44700;1012040
10/05/2021;C Valenciana;1323460;174300;568100;29000;638127
10/05/2021;Extremadura;362195;46000;119400;6100;171219
10/05/2021;Galicia;1010995;129800;303700;15550;455892
10/05/2021;La Rioja;104195;13200;35700;1900;45053
10/05/2021;Madrid;1765455;232200;762000;38900;736874
10/05/2021;Murcia;379805;47900;169800;8650;149216
10/05/2021;Navarra;197295;25900;74300;3850;91187
10/05/2021;País Vasco;714690;93000;249500;12750;294856
10/05/2021;Ceuta;14850;2000;10000;450;8081
10/05/2021;Melilla;13680;1900;10000;450;6766
10/05/2021;Fuerzas Armadas;21840;0;66100;0;9475
10/05/2021;España;13655265;1776000;5397000;272400;6221476
11/05/2021;Andalucía;2465280;337000;951000;48650;1093444
11/05/2021;Aragón;496395;67300;149400;7600;205767
11/05/2021;Asturias;466565;60400;114600;5850;200582
11/05/2021;Baleares;274140;39600;131500;6700;119185
11/05/2021;Canarias;553380;76600;244500;12500;230362
11/05/2021;Cantabria;220695;29300;65400;3300;88648
11/05/2021;Castilla y Leon;1087815;144000;269100;13800;438362
11/05/2021;Castilla La Mancha;687825;94500;228800;11700;271684
11/05/2021;Cataluña;2434220;336200;874100;44700;1015798
11/05/2021;C Valenciana;1511830;207100;568100;29000;649248
11/05/2021;Extremadura;401975;52900;119400;6100;171677
11/05/2021;Galicia;1135015;147400;303700;15550;459785
11/05/2021;La Rioja;115895;15300;35700;1900;46254
11/05/2021;Madrid;1992435;276200;762000;38900;767401
11/05/2021;Murcia;424265;57700;169800;8650;153721
11/05/2021;Navarra;220695;30200;74300;3850;94191
11/05/2021;País Vasco;805950;107400;249500;12750;296856
11/05/2021;Ceuta;17190;2600;10000;450;8231
11/05/2021;Melilla;17190;2500;10000;450;6766
11/05/2021;Fuerzas Armadas;21840;3400;66100;0;9485
11/05/2021;España;15350595;2087600;5397000;272400;6327447
12/05/2021;Andalucía;2465280;337000;951000;48650;1119700
12/05/2021;Aragón;496395;67300;149400;7600;212832
12/05/2021;Asturias;466565;60400;114600;5850;207221
12/05/2021;Baleares;274140;39600;131500;6700;121931
12/05/2021;Canarias;553380;76600;244500;12500;239189
12/05/2021;Cantabria;220695;29300;65400;3300;90800
12/05/2021;Castilla y Leon;1087815;144000;269100;13800;455402
12/05/2021;Castilla La Mancha;687825;94500;228800;11700;277031
12/05/2021;Cataluña;2434220;336200;874100;44700;1029511
12/05/2021;C Valenciana;1511830;207100;568100;29000;671781
12/05/2021;Extremadura;401975;52900;119400;6100;176217
12/05/2021;Galicia;1135015;147400;303700;15550;461602
12/05/2021;La Rioja;115895;15300;35700;1900;48747
12/05/2021;Madrid;1992435;276200;762000;38900;797465
12/05/2021;Murcia;424265;57700;169800;8650;162248
12/05/2021;Navarra;220695;30200;74300;3850;97255
12/05/2021;País Vasco;805950;107400;249500;12750;309205
12/05/2021;Ceuta;17190;2600;10000;450;8248
12/05/2021;Melilla;17190;2500;10000;450;7089
12/05/2021;Fuerzas Armadas;21840;3400;66100;0;9504
12/05/2021;España;15350595;2087600;5397000;272400;6502978
13/05/2021;Andalucía;2465280;337000;951000;48650;1144670
13/05/2021;Aragón;496395;67300;149400;7600;227234
13/05/2021;Asturias;466565;60400;114600;5850;214076
13/05/2021;Baleares;274140;39600;131500;6700;126233
13/05/2021;Canarias;553380;76600;244500;12500;247468
13/05/2021;Cantabria;220695;29300;65400;3300;92243
13/05/2021;Castilla y Leon;1087815;144000;269100;13800;455402
13/05/2021;Castilla La Mancha;687825;94500;228800;11700;292955
13/05/2021;Cataluña;2434220;336200;874100;44700;1047955
13/05/2021;C Valenciana;1511830;207100;568100;29000;681403
13/05/2021;Extremadura;401975;52900;119400;6100;182588
13/05/2021;Galicia;1135015;147400;303700;15550;514070
13/05/2021;La Rioja;115895;15300;35700;1900;50551
13/05/2021;Madrid;1992435;276200;762000;38900;827497
13/05/2021;Murcia;424265;57700;169800;8650;170427
13/05/2021;Navarra;220695;30200;74300;3850;100097
13/05/2021;País Vasco;805950;107400;249500;12750;316410
13/05/2021;Ceuta;17190;2600;10000;450;8257
13/05/2021;Melilla;17190;2500;10000;450;7090
13/05/2021;Fuerzas Armadas;21840;3400;66100;0;9530
13/05/2021;España;15350595;2087600;5397000;272400;6716156
